id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
11631,2018-07-20,73,Masculino,Norte,Casado,581621.8174466623,552262.9736851932,480438.8204520952,546.6187016851292,51,9,139,Bajo,Premium,4,0,Web,Domingo,3,4578,0
11665,2020-06-04,72,Otro,Sur,Casado,959992.6494223776,507902.8259562374,1333419.1663119462,561.5971045346269,84,4,344,Medio,Estandar,5,1,Tienda,Viernes,3,1949,1
11665,2020-06-04,72,Otro,Sur,Casado,959992.6494223776,507902.8259562374,1333419.1663119462,561.5971045346269,84,4,344,Medio,Estandar,5,1,Tienda,Viernes,3,1949,1
11672,2019-04-23,34,Otro,Norte,Soltero,1420151.9443280273,301097.1593771344,3182669.22404872,752.814363054067,29,19,358,Bajo,Estandar,5,0,Tienda,Miercoles,4,6396,1
11672,2019-04-23,34,Otro,Norte,Soltero,1420151.9443280273,301097.1593771344,3182669.22404872,752.814363054067,29,19,358,Bajo,Estandar,5,0,Tienda,Miercoles,4,6396,1
11705,2022-12-26,38,Otro,Centro,Soltero,998224.5818400636,248450.31463188064,1586732.132513716,681.0399431226244,113,18,104,Bajo,Basico,2,0,Web,Miercoles,1,1378,0
11705,2022-12-26,38,Otro,Centro,Soltero,998224.5818400636,248450.31463188064,1586732.132513716,681.0399431226244,113,18,104,Bajo,Basico,2,0,Web,Miercoles,1,1378,0
11724,2020-03-10,55,Otro,Norte,Casado,477979.9294551719,495141.4767049784,1051652.9775975249,613.7103737569522,103,18,81,Alto,Premium,3,1,Web,Jueves,3,6678,1
11724,2020-03-10,55,Otro,Norte,Casado,477979.9294551719,495141.4767049784,1051652.9775975249,613.7103737569522,103,18,81,Alto,Premium,3,1,Web,Jueves,3,6678,1
11787,2019-05-03,71,Masculino,Centro,Casado,553040.935905517,413514.102760267,3323408.209488197,511.4506947522494,90,4,233,Bajo,Estandar,1,0,App,Lunes,19,7109,1
11787,2019-05-03,71,Masculino,Centro,Casado,553040.935905517,413514.102760267,3323408.209488197,511.4506947522494,90,4,233,Bajo,Estandar,1,0,App,Lunes,19,7109,1
11802,2022-06-15,28,Masculino,Norte,Divorciado,577258.3633657207,,1990475.50566782,623.0372396662021,74,13,83,Medio,Premium,2,1,Tienda,Miercoles,10,6639,0
11802,2022-06-15,28,Masculino,Norte,Divorciado,577258.3633657207,,1990475.50566782,623.0372396662021,74,13,83,Medio,Premium,2,1,Tienda,Miercoles,10,6639,0
11874,2018-01-22,60,Otro,Sur,Divorciado,981337.5335067528,,727050.5257972067,600.5174565412208,97,19,230,Alto,Estandar,2,0,App,Sabado,21,7437,1
11874,2018-01-22,60,Otro,Sur,Divorciado,981337.5335067528,,727050.5257972067,600.5174565412208,97,19,230,Alto,Estandar,2,0,App,Sabado,21,7437,1
11886,2019-04-06,68,Otro,Centro,Casado,677100.0234803305,,2969204.061645884,677.9342618593626,10,18,21,Bajo,Estandar,4,0,App,Domingo,6,1274,0
11886,2019-04-06,68,Otro,Centro,Casado,677100.0234803305,,2969204.061645884,677.9342618593626,10,18,21,Bajo,Estandar,4,0,App,Domingo,6,1274,0
11896,2019-05-11,75,Otro,Centro,Soltero,,436979.5563661138,3183146.675750572,571.1890283099672,99,17,312,Alto,Basico,1,1,Web,Sabado,4,8723,0
11896,2019-05-11,75,Otro,Centro,Soltero,,436979.5563661138,3183146.675750572,571.1890283099672,99,17,312,Alto,Basico,1,1,Web,Sabado,4,8723,0
11939,2020-10-23,38,Otro,Centro,Divorciado,,328161.5129588234,910998.14870312,602.2434463938494,35,5,297,Bajo,Estandar,3,0,Web,Lunes,12,5970,0
11939,2020-10-23,38,Otro,Centro,Divorciado,,328161.5129588234,910998.14870312,602.2434463938494,35,5,297,Bajo,Estandar,3,0,Web,Lunes,12,5970,0
12002,2018-09-21,62,Femenino,Centro,Soltero,825323.4710617305,422382.8193679614,3100207.64109719,631.2957732129538,70,17,362,Medio,Basico,4,0,Tienda,Lunes,7,4887,1
12002,2018-09-21,62,Femenino,Centro,Soltero,825323.4710617305,422382.8193679614,3100207.64109719,631.2957732129538,70,17,362,Medio,Basico,4,0,Tienda,Lunes,7,4887,1
12033,2018-08-22,60,Masculino,Norte,Casado,1000639.3009874584,221060.4485607181,2177367.307626167,725.801120884751,9,17,177,Medio,Premium,3,1,Tienda,Jueves,19,1586,0
12033,2018-08-22,60,Masculino,Norte,Casado,1000639.3009874584,221060.4485607181,2177367.307626167,725.801120884751,9,17,177,Medio,Premium,3,1,Tienda,Jueves,19,1586,0
12153,2022-09-06,43,Otro,Sur,Divorciado,814030.3492789696,557080.776195229,1137227.010379072,682.152538566142,87,7,167,Medio,Premium,2,1,Web,Martes,4,9000,0
12153,2022-09-06,43,Otro,Sur,Divorciado,814030.3492789696,557080.776195229,1137227.010379072,682.152538566142,87,7,167,Medio,Premium,2,1,Web,Martes,4,9000,0
12240,2022-11-06,78,Masculino,Norte,Soltero,305871.2792728812,322089.9073725939,4191362.1979151126,579.8426449554663,16,18,74,Alto,Basico,3,1,Tienda,Lunes,12,1433,1
12240,2022-11-06,78,Masculino,Norte,Soltero,305871.2792728812,322089.9073725939,4191362.1979151126,579.8426449554663,16,18,74,Alto,Basico,3,1,Tienda,Lunes,12,1433,1
12301,2021-07-18,25,Femenino,Sur,Soltero,,316618.27880173665,2993833.9016040443,672.7902663663489,27,12,50,Bajo,Basico,1,0,Web,Viernes,13,8018,0
12301,2021-07-18,25,Femenino,Sur,Soltero,,316618.27880173665,2993833.9016040443,672.7902663663489,27,12,50,Bajo,Basico,1,0,Web,Viernes,13,8018,0
12309,2018-05-02,39,Otro,Centro,Soltero,572406.6524420319,544164.4666255884,-418598.891256894,709.0410499941522,8,12,251,Bajo,Basico,3,1,Tienda,Miercoles,18,9013,0
12309,2018-05-02,39,Otro,Centro,Soltero,572406.6524420319,544164.4666255884,-418598.891256894,709.0410499941522,8,12,251,Bajo,Basico,3,1,Tienda,Miercoles,18,9013,0
12329,2022-12-29,50,Femenino,Sur,Soltero,1254046.1463803404,,1128752.6149064763,631.3726560641112,113,5,109,Bajo,Estandar,4,1,Tienda,Domingo,1,1083,0
12329,2022-12-29,50,Femenino,Sur,Soltero,1254046.1463803404,,1128752.6149064763,631.3726560641112,113,5,109,Bajo,Estandar,4,1,Tienda,Domingo,1,1083,0
12374,2021-07-08,72,Femenino,Centro,Soltero,1157007.559981139,487703.96726934426,1306267.4840169963,326.26389042914906,77,7,334,Alto,Premium,2,0,Tienda,Viernes,16,6041,1
12374,2021-07-08,72,Femenino,Centro,Soltero,1157007.559981139,487703.96726934426,1306267.4840169963,326.26389042914906,77,7,334,Alto,Premium,2,0,Tienda,Viernes,16,6041,1
12423,2019-11-10,49,Femenino,Centro,Divorciado,1058329.5928697144,344364.762732073,770424.3233839157,354.60266963968434,95,17,183,Medio,Basico,1,1,Web,Viernes,4,3100,0
12423,2019-11-10,49,Femenino,Centro,Divorciado,1058329.5928697144,344364.762732073,770424.3233839157,354.60266963968434,95,17,183,Medio,Basico,1,1,Web,Viernes,4,3100,0
12443,2021-12-13,65,Femenino,Sur,Casado,1132684.2639173476,115868.00687937188,2198157.9975254303,654.721319233188,60,17,58,Alto,Basico,2,1,Tienda,Lunes,6,7831,0
12443,2021-12-13,65,Femenino,Sur,Casado,1132684.2639173476,115868.00687937188,2198157.9975254303,654.721319233188,60,17,58,Alto,Basico,2,1,Tienda,Lunes,6,7831,0
12521,2018-05-10,25,Masculino,Sur,Casado,1032092.3744769988,523565.0050054091,1498044.393515199,708.416006324307,109,6,31,Alto,Premium,1,0,Tienda,Jueves,7,9453,1
12521,2018-05-10,25,Masculino,Sur,Casado,1032092.3744769988,523565.0050054091,1498044.393515199,708.416006324307,109,6,31,Alto,Premium,1,0,Tienda,Jueves,7,9453,1
12523,2023-05-12,22,Otro,Centro,Casado,1101678.5642504443,651509.0855465553,2324693.851085906,543.37103199471,108,16,311,Bajo,Premium,3,1,App,Miercoles,16,5541,1
12523,2023-05-12,22,Otro,Centro,Casado,1101678.5642504443,651509.0855465553,2324693.851085906,543.37103199471,108,16,311,Bajo,Premium,3,1,App,Miercoles,16,5541,1
12527,2019-10-04,48,Masculino,Centro,Soltero,182432.09193373832,524577.3671364754,2032836.9306526731,646.3946219018663,4,18,322,Medio,Estandar,3,0,App,Lunes,5,6466,0
12527,2019-10-04,48,Masculino,Centro,Soltero,182432.09193373832,524577.3671364754,2032836.9306526731,646.3946219018663,4,18,322,Medio,Estandar,3,0,App,Lunes,5,6466,0
12692,2021-06-03,73,Femenino,Norte,Casado,599855.4740517715,205170.1774434537,2194609.1391671062,750.5892523835993,1,10,255,Bajo,Estandar,3,1,App,Domingo,19,1402,1
12692,2021-06-03,73,Femenino,Norte,Casado,599855.4740517715,205170.1774434537,2194609.1391671062,750.5892523835993,1,10,255,Bajo,Estandar,3,1,App,Domingo,19,1402,1
12699,2019-01-20,68,Otro,Centro,Divorciado,709879.0789249926,344347.63137897674,2666580.6505981064,514.3248551495602,45,10,40,Bajo,Estandar,1,1,Web,Miercoles,2,4341,0
12699,2019-01-20,68,Otro,Centro,Divorciado,709879.0789249926,344347.63137897674,2666580.6505981064,514.3248551495602,45,10,40,Bajo,Estandar,1,1,Web,Miercoles,2,4341,0
12725,2020-03-07,18,Femenino,Centro,Divorciado,744286.3668721247,151868.07954994266,2684412.283831563,727.9067446808784,86,10,227,Bajo,Premium,4,0,Tienda,Sabado,0,7822,1
12725,2020-03-07,18,Femenino,Centro,Divorciado,744286.3668721247,151868.07954994266,2684412.283831563,727.9067446808784,86,10,227,Bajo,Premium,4,0,Tienda,Sabado,0,7822,1
12741,2021-02-15,49,Masculino,Centro,Soltero,811132.7765266777,354352.6647745867,1621385.5836031835,686.7802251847738,45,1,57,Alto,Estandar,4,1,App,Viernes,7,3385,0
12741,2021-02-15,49,Masculino,Centro,Soltero,811132.7765266777,354352.6647745867,1621385.5836031835,686.7802251847738,45,1,57,Alto,Estandar,4,1,App,Viernes,7,3385,0
12761,2022-04-17,27,Masculino,Norte,Soltero,861637.2492224978,261447.32733317555,2415922.362570454,,27,14,233,Alto,Premium,3,1,App,Martes,17,2455,1
12761,2022-04-17,27,Masculino,Norte,Soltero,861637.2492224978,261447.32733317555,2415922.362570454,,27,14,233,Alto,Premium,3,1,App,Martes,17,2455,1
12790,2021-08-04,70,Femenino,Centro,Casado,752438.6040267972,608301.6517907793,503954.93827217375,426.38540779005575,1,16,257,Alto,Estandar,5,0,Tienda,Miercoles,19,3420,1
12790,2021-08-04,70,Femenino,Centro,Casado,752438.6040267972,608301.6517907793,503954.93827217375,426.38540779005575,1,16,257,Alto,Estandar,5,0,Tienda,Miercoles,19,3420,1
12870,2018-12-31,71,Femenino,Norte,Casado,735980.2844530274,,2711690.0809010165,673.6591014659729,2,3,55,Bajo,Basico,1,1,Web,Viernes,7,5622,0
12870,2018-12-31,71,Femenino,Norte,Casado,735980.2844530274,,2711690.0809010165,673.6591014659729,2,3,55,Bajo,Basico,1,1,Web,Viernes,7,5622,0
12879,2022-04-26,58,Masculino,Sur,Soltero,940030.6739604132,344684.8364620033,2066968.9379506945,538.4794305193175,44,13,334,Bajo,Estandar,1,0,Tienda,Domingo,4,7167,1
12879,2022-04-26,58,Masculino,Sur,Soltero,940030.6739604132,344684.8364620033,2066968.9379506945,538.4794305193175,44,13,334,Bajo,Estandar,1,0,Tienda,Domingo,4,7167,1
12911,2018-03-30,49,Masculino,Centro,Soltero,,403056.3512677561,1409163.4654870853,616.8031677787113,8,11,105,Bajo,Premium,3,0,App,Jueves,12,9881,0
12911,2018-03-30,49,Masculino,Centro,Soltero,,403056.3512677561,1409163.4654870853,616.8031677787113,8,11,105,Bajo,Premium,3,0,App,Jueves,12,9881,0
13007,2022-10-05,76,Femenino,Norte,Soltero,1595616.616771366,568544.6990449099,1862204.4485302025,640.5952191459285,74,14,325,Medio,Estandar,4,0,App,Viernes,16,1660,0
13007,2022-10-05,76,Femenino,Norte,Soltero,1595616.616771366,568544.6990449099,1862204.4485302025,640.5952191459285,74,14,325,Medio,Estandar,4,0,App,Viernes,16,1660,0
13014,2019-05-26,73,Femenino,Sur,Divorciado,922217.8728905104,386692.1340155716,974870.7545575784,623.4816299893567,70,7,18,Bajo,Estandar,4,0,App,Lunes,8,3878,0
13014,2019-05-26,73,Femenino,Sur,Divorciado,922217.8728905104,386692.1340155716,974870.7545575784,623.4816299893567,70,7,18,Bajo,Estandar,4,0,App,Lunes,8,3878,0
13065,2021-12-17,42,Femenino,Norte,Casado,868067.6929656104,,1225993.847645429,545.826030300678,50,3,339,Bajo,Basico,5,0,App,Viernes,6,3704,1
13065,2021-12-17,42,Femenino,Norte,Casado,868067.6929656104,,1225993.847645429,545.826030300678,50,3,339,Bajo,Basico,5,0,App,Viernes,6,3704,1
13143,2023-01-24,34,Masculino,Centro,Casado,597470.4457337393,562447.7994499842,1254858.2711889723,,113,18,132,Alto,Basico,3,1,Tienda,Viernes,4,1159,0
13143,2023-01-24,34,Masculino,Centro,Casado,597470.4457337393,562447.7994499842,1254858.2711889723,,113,18,132,Alto,Basico,3,1,Tienda,Viernes,4,1159,0
13164,2022-03-29,52,Otro,Centro,Divorciado,1313163.3956739495,292354.275345972,2505087.91544239,610.469406723301,48,15,332,Medio,Premium,4,1,Tienda,Miercoles,22,6403,1
13164,2022-03-29,52,Otro,Centro,Divorciado,1313163.3956739495,292354.275345972,2505087.91544239,610.469406723301,48,15,332,Medio,Premium,4,1,Tienda,Miercoles,22,6403,1
13188,2021-06-05,26,Otro,Centro,Soltero,815994.6650144882,493744.6505429607,2276678.288868171,,14,4,97,Alto,Premium,3,1,Tienda,Lunes,14,8372,1
13188,2021-06-05,26,Otro,Centro,Soltero,815994.6650144882,493744.6505429607,2276678.288868171,,14,4,97,Alto,Premium,3,1,Tienda,Lunes,14,8372,1
13281,2018-03-23,33,Otro,Centro,Casado,560096.7753567257,547611.9028279274,2463878.7544131246,582.6853692572041,62,17,37,Alto,Premium,1,0,Tienda,Domingo,15,6950,0
13281,2018-03-23,33,Otro,Centro,Casado,560096.7753567257,547611.9028279274,2463878.7544131246,582.6853692572041,62,17,37,Alto,Premium,1,0,Tienda,Domingo,15,6950,0
13294,2018-06-20,65,Femenino,Norte,Soltero,738128.938826202,225146.85835479244,2285089.9512215974,637.7766664289954,60,12,165,Alto,Basico,1,0,Tienda,Martes,15,1520,0
13294,2018-06-20,65,Femenino,Norte,Soltero,738128.938826202,225146.85835479244,2285089.9512215974,637.7766664289954,60,12,165,Alto,Basico,1,0,Tienda,Martes,15,1520,0
13321,2020-07-26,29,Masculino,Norte,Soltero,551356.2128966997,517466.2678606134,1967609.414867652,777.139732769441,22,6,11,Alto,Estandar,1,0,App,Jueves,7,4122,0
13321,2020-07-26,29,Masculino,Norte,Soltero,551356.2128966997,517466.2678606134,1967609.414867652,777.139732769441,22,6,11,Alto,Estandar,1,0,App,Jueves,7,4122,0
13394,2022-04-17,28,Masculino,Norte,Soltero,982576.9850859843,368661.6410258058,1099565.3151323623,716.7826610628963,106,6,36,Alto,Premium,4,1,Web,Domingo,11,7489,0
13394,2022-04-17,28,Masculino,Norte,Soltero,982576.9850859843,368661.6410258058,1099565.3151323623,716.7826610628963,106,6,36,Alto,Premium,4,1,Web,Domingo,11,7489,0
13405,2018-04-25,79,Masculino,Centro,Divorciado,502574.43599184224,509407.9424363452,1484739.6110012862,562.4292786952678,112,6,297,Alto,Estandar,1,1,Tienda,Martes,17,3670,0
13405,2018-04-25,79,Masculino,Centro,Divorciado,502574.43599184224,509407.9424363452,1484739.6110012862,562.4292786952678,112,6,297,Alto,Estandar,1,1,Tienda,Martes,17,3670,0
13409,2019-09-16,58,Femenino,Centro,Casado,731241.6236984755,628085.9563252451,2383152.619631593,641.526037114595,38,19,104,Bajo,Premium,5,1,App,Sabado,20,2813,0
13409,2019-09-16,58,Femenino,Centro,Casado,731241.6236984755,628085.9563252451,2383152.619631593,641.526037114595,38,19,104,Bajo,Premium,5,1,App,Sabado,20,2813,0
13470,2019-02-12,44,Otro,Centro,Casado,1137692.2993380425,778544.1435576642,1911363.774248658,434.2888119056242,67,6,236,Alto,Premium,5,0,Tienda,Sabado,18,6441,1
13470,2019-02-12,44,Otro,Centro,Casado,1137692.2993380425,778544.1435576642,1911363.774248658,434.2888119056242,67,6,236,Alto,Premium,5,0,Tienda,Sabado,18,6441,1
13579,2022-07-07,43,Otro,Norte,Soltero,1161488.3282184675,616651.963724639,809709.3376628812,661.2188112542015,119,5,139,Bajo,Basico,3,0,Tienda,Lunes,20,7851,1
13579,2022-07-07,43,Otro,Norte,Soltero,1161488.3282184675,616651.963724639,809709.3376628812,661.2188112542015,119,5,139,Bajo,Basico,3,0,Tienda,Lunes,20,7851,1
13665,2022-04-30,46,Masculino,Centro,Soltero,548340.9277996323,612519.5410637979,1364490.2511498467,513.2176297511827,42,7,74,Alto,Estandar,2,1,Tienda,Martes,12,3442,0
13665,2022-04-30,46,Masculino,Centro,Soltero,548340.9277996323,612519.5410637979,1364490.2511498467,513.2176297511827,42,7,74,Alto,Estandar,2,1,Tienda,Martes,12,3442,0
13698,2018-12-05,43,Otro,Norte,Casado,806852.539252334,637850.0998526204,2082972.3479169528,470.6745289442399,6,5,250,Alto,Basico,3,1,App,Sabado,21,8553,0
13698,2018-12-05,43,Otro,Norte,Casado,806852.539252334,637850.0998526204,2082972.3479169528,470.6745289442399,6,5,250,Alto,Basico,3,1,App,Sabado,21,8553,0
13710,2018-11-02,68,Femenino,Sur,Casado,,475878.61973659706,2109320.626841163,402.3735887648676,4,5,330,Alto,Basico,5,0,App,Domingo,21,5863,0
13710,2018-11-02,68,Femenino,Sur,Casado,,475878.61973659706,2109320.626841163,402.3735887648676,4,5,330,Alto,Basico,5,0,App,Domingo,21,5863,0
13719,2019-07-08,21,Femenino,Centro,Casado,360723.6938957548,447590.6154814522,3928418.01353008,680.8954334635517,53,8,120,Alto,Basico,1,0,App,Viernes,6,4167,0
13719,2019-07-08,21,Femenino,Centro,Casado,360723.6938957548,447590.6154814522,3928418.01353008,680.8954334635517,53,8,120,Alto,Basico,1,0,App,Viernes,6,4167,0
13738,2020-06-16,59,Masculino,Sur,Soltero,1272736.847427316,426725.2301581861,2381356.009163989,660.8323578424469,75,2,202,Alto,Premium,2,0,Web,Lunes,0,1659,0
13738,2020-06-16,59,Masculino,Sur,Soltero,1272736.847427316,426725.2301581861,2381356.009163989,660.8323578424469,75,2,202,Alto,Premium,2,0,Web,Lunes,0,1659,0
13787,2022-11-18,23,Femenino,Sur,Casado,933148.357233965,489922.1445389447,12450202.94371131,684.1811655163748,49,14,185,Medio,Estandar,2,1,App,Viernes,16,7997,0
13787,2022-11-18,23,Femenino,Sur,Casado,933148.357233965,489922.1445389447,12450202.94371131,684.1811655163748,49,14,185,Medio,Estandar,2,1,App,Viernes,16,7997,0
13807,2021-06-28,18,Masculino,Norte,Soltero,743943.078117923,,2555238.822861169,703.6830387692768,40,7,134,Alto,Estandar,3,0,Tienda,Martes,15,6035,1
13807,2021-06-28,18,Masculino,Norte,Soltero,743943.078117923,,2555238.822861169,703.6830387692768,40,7,134,Alto,Estandar,3,0,Tienda,Martes,15,6035,1
13847,2022-09-07,58,Masculino,Sur,Casado,933523.3032762132,161518.23175659045,1793111.5375911596,548.4811282360968,47,1,98,Medio,Estandar,2,0,Web,Martes,6,5932,0
13847,2022-09-07,58,Masculino,Sur,Casado,933523.3032762132,161518.23175659045,1793111.5375911596,548.4811282360968,47,1,98,Medio,Estandar,2,0,Web,Martes,6,5932,0
13904,2021-10-26,55,Masculino,Centro,Divorciado,811215.9011030775,465506.9630155007,1316956.253945308,348.98643081280386,105,10,342,Medio,Basico,2,1,Web,Martes,7,9359,1
13904,2021-10-26,55,Masculino,Centro,Divorciado,811215.9011030775,465506.9630155007,1316956.253945308,348.98643081280386,105,10,342,Medio,Basico,2,1,Web,Martes,7,9359,1
13921,2019-03-06,76,Masculino,Centro,Soltero,782260.2461188772,434495.62379213737,1593274.373276882,565.3679680391358,24,13,196,Bajo,Basico,5,1,Tienda,Martes,3,3551,1
13921,2019-03-06,76,Masculino,Centro,Soltero,782260.2461188772,434495.62379213737,1593274.373276882,565.3679680391358,24,13,196,Bajo,Basico,5,1,Tienda,Martes,3,3551,1
13926,2019-06-13,25,Femenino,Centro,Divorciado,4555283.933941083,420299.6742727963,1941868.1687299155,509.05434439175497,30,16,18,Medio,Estandar,4,1,Web,Jueves,7,8104,0
13926,2019-06-13,25,Femenino,Centro,Divorciado,4555283.933941083,420299.6742727963,1941868.1687299155,509.05434439175497,30,16,18,Medio,Estandar,4,1,Web,Jueves,7,8104,0
13927,2022-01-02,70,Otro,Sur,Soltero,665688.5744451724,500341.1608501112,2202623.5030977223,514.3420274080961,22,16,316,Alto,Estandar,1,1,Tienda,Miercoles,13,5913,0
13927,2022-01-02,70,Otro,Sur,Soltero,665688.5744451724,500341.1608501112,2202623.5030977223,514.3420274080961,22,16,316,Alto,Estandar,1,1,Tienda,Miercoles,13,5913,0
14025,2020-02-19,75,Otro,Centro,Divorciado,1270579.0451157312,376345.98217855656,2860204.5587002654,591.1848527744678,78,13,108,Bajo,Estandar,3,0,App,Sabado,23,2748,0
14025,2020-02-19,75,Otro,Centro,Divorciado,1270579.0451157312,376345.98217855656,2860204.5587002654,591.1848527744678,78,13,108,Bajo,Estandar,3,0,App,Sabado,23,2748,0
14041,2018-03-28,37,Otro,Centro,Divorciado,359330.78450856166,476228.8733685316,2070167.7229940477,601.5638994112649,57,1,278,Bajo,Estandar,2,1,Tienda,Domingo,10,3145,1
14041,2018-03-28,37,Otro,Centro,Divorciado,359330.78450856166,476228.8733685316,2070167.7229940477,601.5638994112649,57,1,278,Bajo,Estandar,2,1,Tienda,Domingo,10,3145,1
14060,2021-11-24,50,Masculino,Centro,Divorciado,,451028.0752362514,1120144.4506682544,494.87448399293226,47,11,102,Medio,Basico,5,1,Tienda,Miercoles,10,8610,0
14060,2021-11-24,50,Masculino,Centro,Divorciado,,451028.0752362514,1120144.4506682544,494.87448399293226,47,11,102,Medio,Basico,5,1,Tienda,Miercoles,10,8610,0
14062,2021-12-05,39,Otro,Centro,Soltero,796525.3478003322,607634.5848941053,1850138.1017051795,857.476826656394,115,4,140,Bajo,Estandar,1,0,App,Lunes,16,4679,0
14062,2021-12-05,39,Otro,Centro,Soltero,796525.3478003322,607634.5848941053,1850138.1017051795,857.476826656394,115,4,140,Bajo,Estandar,1,0,App,Lunes,16,4679,0
14126,2018-11-27,24,Masculino,Sur,Casado,1152467.7825839818,506836.2177485139,2293956.89559693,584.1595156816672,7,13,315,Alto,Premium,1,1,Web,Domingo,1,2838,0
14126,2018-11-27,24,Masculino,Sur,Casado,1152467.7825839818,506836.2177485139,2293956.89559693,584.1595156816672,7,13,315,Alto,Premium,1,1,Web,Domingo,1,2838,0
14132,2018-12-08,59,Femenino,Centro,Casado,852896.5614830059,251710.0214930928,2467418.7903179,728.5615352020802,103,10,44,Bajo,Estandar,4,1,Web,Viernes,0,3639,0
14132,2018-12-08,59,Femenino,Centro,Casado,852896.5614830059,251710.0214930928,2467418.7903179,728.5615352020802,103,10,44,Bajo,Estandar,4,1,Web,Viernes,0,3639,0
14186,2019-01-05,75,Femenino,Centro,Divorciado,916586.1478326644,190778.28442608815,3270449.113350599,,98,5,363,Bajo,Basico,3,1,Tienda,Miercoles,10,1822,1
14186,2019-01-05,75,Femenino,Centro,Divorciado,916586.1478326644,190778.28442608815,3270449.113350599,,98,5,363,Bajo,Basico,3,1,Tienda,Miercoles,10,1822,1
14263,2023-05-25,55,Masculino,Centro,Soltero,912074.326481019,391578.1986849336,1983892.5283315692,651.2292229627922,111,2,320,Medio,Estandar,3,1,Tienda,Viernes,23,6185,0
14263,2023-05-25,55,Masculino,Centro,Soltero,912074.326481019,391578.1986849336,1983892.5283315692,651.2292229627922,111,2,320,Medio,Estandar,3,1,Tienda,Viernes,23,6185,0
14297,2022-09-16,62,Masculino,Norte,Soltero,766757.4057977893,658353.2757817736,2898622.038233008,620.7348479558847,83,3,31,Alto,Basico,2,0,Tienda,Jueves,13,7957,1
14297,2022-09-16,62,Masculino,Norte,Soltero,766757.4057977893,658353.2757817736,2898622.038233008,620.7348479558847,83,3,31,Alto,Basico,2,0,Tienda,Jueves,13,7957,1
14303,2018-06-10,53,Otro,Sur,Casado,850622.3543472878,109254.6018979667,1357466.5418501825,567.4531776898269,4,14,38,Bajo,Premium,2,1,Web,Martes,14,2513,1
14303,2018-06-10,53,Otro,Sur,Casado,850622.3543472878,109254.6018979667,1357466.5418501825,567.4531776898269,4,14,38,Bajo,Premium,2,1,Web,Martes,14,2513,1
14339,2018-07-21,71,Masculino,Sur,Casado,821741.7545751443,150292.78736867584,2519449.517459468,480.81009256398016,37,17,22,Alto,Premium,1,0,Tienda,Lunes,20,1828,0
14339,2018-07-21,71,Masculino,Sur,Casado,821741.7545751443,150292.78736867584,2519449.517459468,480.81009256398016,37,17,22,Alto,Premium,1,0,Tienda,Lunes,20,1828,0
14348,2018-01-02,69,Otro,Sur,Casado,956682.995881602,409325.7156488646,2101558.5006637992,625.6011966422531,17,19,216,Bajo,Basico,2,0,Web,Sabado,15,2891,1
14348,2018-01-02,69,Otro,Sur,Casado,956682.995881602,409325.7156488646,2101558.5006637992,625.6011966422531,17,19,216,Bajo,Basico,2,0,Web,Sabado,15,2891,1
14352,2022-02-10,39,Otro,Sur,Soltero,292467.5345417752,288645.3192651712,-178420.74558020383,603.366790326434,94,15,115,Bajo,Estandar,5,0,Web,Lunes,16,7803,0
14352,2022-02-10,39,Otro,Sur,Soltero,292467.5345417752,288645.3192651712,-178420.74558020383,603.366790326434,94,15,115,Bajo,Estandar,5,0,Web,Lunes,16,7803,0
14356,2023-04-11,66,Otro,Sur,Casado,604504.79417171,182912.25931641465,2218545.053141091,470.0353680943325,89,3,215,Medio,Premium,3,1,App,Martes,11,9509,0
14356,2023-04-11,66,Otro,Sur,Casado,604504.79417171,182912.25931641465,2218545.053141091,470.0353680943325,89,3,215,Medio,Premium,3,1,App,Martes,11,9509,0
14368,2022-07-10,64,Otro,Centro,Soltero,565615.2001993646,647107.4520666726,2033245.183726375,640.7625343208205,87,13,243,Bajo,Premium,2,1,Web,Lunes,17,3022,0
14368,2022-07-10,64,Otro,Centro,Soltero,565615.2001993646,647107.4520666726,2033245.183726375,640.7625343208205,87,13,243,Bajo,Premium,2,1,Web,Lunes,17,3022,0
14378,2019-06-16,62,Femenino,Norte,Soltero,512744.6832590576,315326.9746671781,1616042.9614362663,737.1149841886552,72,7,18,Bajo,Estandar,1,0,Tienda,Martes,22,3705,1
14378,2019-06-16,62,Femenino,Norte,Soltero,512744.6832590576,315326.9746671781,1616042.9614362663,737.1149841886552,72,7,18,Bajo,Estandar,1,0,Tienda,Martes,22,3705,1
14389,2019-04-06,71,Masculino,Norte,Divorciado,859056.0100021699,326791.67113037914,3597503.8062682957,766.5947957510382,109,10,265,Alto,Basico,2,0,Web,Viernes,20,1799,0
14389,2019-04-06,71,Masculino,Norte,Divorciado,859056.0100021699,326791.67113037914,3597503.8062682957,766.5947957510382,109,10,265,Alto,Basico,2,0,Web,Viernes,20,1799,0
14422,2021-03-18,38,Femenino,Centro,Soltero,509429.1063844082,185007.55082437745,1288211.1114671514,656.3736402409689,13,1,305,Bajo,Basico,3,0,Tienda,Domingo,15,8352,1
